"","separation","propensity","length","PredSS_r1_.1","PredSS_r1","PredSS_r1_1","PredSS_r2_.1","PredSS_r2","PredSS_freq_central_H","PredSS_freq_central_E","PredSS_freq_central_C","PredCN_freq_central_0","PredRCH_freq_central_0","PredRCH_freq_central_1","PredSA_freq_central_0","PredSA_freq_central_4","PredRCH_r1_.1","PredRCH_r1","PredRCH_r1_1","PredRCH_r2_.1","PredRCH_r2","PredRCH_r2_1","PredCN_r1_.1","PredCN_r1","PredCN_r1_1","PredCN_r2","PredSA_r1","PredSA_r2_.1","PredSA_r2","PredSA_r2_1","PredSS_freq_global_H","PredCN_freq_global_0","PredRCH_freq_global_0","PredRCH_freq_global_4","PredSA_freq_global_0","AA_freq_central_A","AA_freq_central_D","AA_freq_central_E","AA_freq_central_I","AA_freq_central_F","PSSM_r1_.4_A","PSSM_r1_.4_N","PSSM_r1_0_D","PSSM_r1_1_W","PSSM_r2_0_A","PSSM_central_.2_A","PSSM_central_.2_T","PSSM_central_0_H","PSSM_central_2_D","PSSM_central_2_V","class"
"4568",19,0.297583937137025,205,"C","C","C","H","H",0.5,0,0.5,0.167,0.222,0.056,0.222,0.167,"4",4,4,3,3,"3","4",4,4,3,0,3,2,"3",0.332,0.132,0.249,0.117,0.317,0.056,0.167,0,0,0,-4,-5,-4,-3,-2,-5,-5,-8,-5,-6,"positive"
"4572",20,0.243707525524993,100,"E","E","C","C","C",0,0.421,0.579,0.105,0.526,0.105,0.053,0.421,"3",2,1,0,1,"0","4",3,1,1,3,4,4,"4",0.03,0.3,0.54,0,0.07,0.053,0.105,0,0.053,0,-1,1,-2,-5,0,-2,-2,1,-5,-2,"negative"
"4577",56,-0.104898000751839,260,"C","C","C","C","C",0.273,0.182,0.545,0.055,0.091,0.2,0.455,0.073,"4",3,1,3,3,"0","4",3,1,3,2,4,2,"3",0.392,0.15,0.208,0.212,0.331,0.073,0.055,0.127,0.091,0,-7,-4,-3,-6,-2,5,-2,-7,-3,-3,"negative"
"4579",123,-0.158685575359271,231,"H","H","H","C","C",0.27,0.262,0.467,0.107,0.197,0.115,0.287,0.18,"0",3,3,3,0,"0","0",3,3,1,0,1,4,"3",0.316,0.139,0.251,0.169,0.294,0.066,0.057,0.082,0.098,0.033,-1,5,-3,-4,0,-3,-4,-4,-3,-4,"negative"
"4606",19,-0.620222019076863,234,"E","E","C","E","E",0,0.5,0.5,0,0.111,0.111,0.556,0.167,"3",3,1,3,3,"3","4",4,2,3,1,1,0,"3",0.346,0.132,0.197,0.184,0.338,0,0.056,0,0.056,0,2,-5,1,-1,-4,2,0,-1,-6,-5,"negative"
"4609",21,0.297583937137025,185,"C","E","E","H","H",0.1,0.25,0.65,0.25,0.35,0.2,0.15,0.3,"3",3,3,0,3,"3","4",4,4,3,2,3,3,"0",0.416,0.205,0.346,0.038,0.151,0,0.05,0.05,0,0,-1,0,-3,-5,-2,-2,3,-4,-3,-2,"positive"
"4613",64,-0.261888415190075,362,"C","C","C","E","E",0,0.476,0.524,0.143,0.413,0.095,0.222,0.238,"2",0,0,3,3,"3","3",0,0,4,4,2,0,"3",0.268,0.13,0.24,0.16,0.196,0.175,0.032,0,0.048,0.016,1,-2,1,-6,-2,0,2,1,-5,0,"negative"
"4622",64,0.0989227983205789,296,"H","H","H","C","C",0.286,0.286,0.429,0.048,0.206,0.079,0.365,0.111,"3",3,3,0,0,"2","2",3,3,1,0,4,4,"1",0.375,0.101,0.22,0.233,0.361,0.111,0.048,0.079,0.143,0.048,0,-1,0,-4,-1,-4,3,1,-2,-4,"negative"
"4640",45,-0.760833039266056,250,"H","H","H","C","C",0.341,0.159,0.5,0.182,0.273,0.068,0.227,0.182,"2",0,2,3,3,"3","2",0,1,4,4,3,3,"4",0.204,0.132,0.288,0.1,0.272,0.068,0.091,0.091,0.068,0.068,0,1,2,1,4,-2,-3,6,-3,4,"negative"
"4670",9,-0.403679937050501,212,"H","H","H","H","H",1,0,0,0,0,0.25,0.5,0,"3",3,3,3,0,"0","1",3,3,0,1,0,4,"4",0.34,0.193,0.255,0.127,0.264,0.25,0,0.125,0,0,0,-1,-7,0,4,-5,-4,-6,-8,-4,"negative"
"4688",13,-0.586524082132086,78,"H","H","C","C","C",0,0.5,0.5,0.583,0.583,0.083,0.083,0.583,"1",0,0,0,3,"3","0",0,0,3,4,4,4,"2",0.231,0.487,0.449,0,0.154,0.083,0.25,0.083,0,0,-2,1,0,-4,0,-1,-1,-2,-1,0,"negative"
"4698",7,0.674989008568121,209,"E","C","C","C","H",0,0,1,0.5,0.333,0.333,0.167,0.333,"3",3,0,0,3,"1","3",3,0,3,3,3,1,"3",0.239,0.421,0.354,0.053,0.187,0,0.333,0,0,0.167,-2,1,-2,-3,1,0,4,-1,-3,3,"positive"
"4716",80,0.0793413827993367,295,"C","C","H","C","C",0.481,0.139,0.38,0.177,0.241,0.101,0.354,0.152,"4",4,4,4,4,"4","4",4,4,4,0,0,0,"2",0.485,0.139,0.186,0.285,0.369,0.127,0.051,0.101,0.025,0,-4,-6,-4,-6,-2,-4,-3,-4,-6,7,"negative"
"4724",60,-0.2299948018255,122,"H","H","C","C","C",0.119,0.508,0.373,0.153,0.254,0.102,0.339,0.254,"3",3,0,3,3,"0","3",3,0,3,0,1,3,"3",0.197,0.156,0.287,0.082,0.279,0.068,0.051,0.068,0.034,0,-3,-4,-4,-4,1,1,1,-2,-1,0,"negative"
"4731",18,0.56963958949565,170,"H","H","H","C","C",0.412,0.176,0.412,0.176,0.176,0.294,0.235,0.176,"3",3,1,4,4,"4","3",3,1,4,0,0,0,"1",0.335,0.106,0.218,0.124,0.3,0.176,0.059,0.059,0.059,0.059,-4,-2,-6,-4,0,0,-2,-5,8,-7,"negative"
"4738",24,-0.403679937050501,132,"C","C","C","C","C",0.87,0,0.13,0.826,0.522,0.217,0,0.826,"3",0,0,0,3,"3","3",0,0,3,4,4,4,"4",0.197,0.742,0.606,0,0.023,0.13,0,0.087,0,0,-1,4,1,-4,2,2,0,-1,-3,-2,"negative"
"4745",86,-0.467964977291887,214,"E","E","C","H","H",0.306,0.094,0.6,0.118,0.224,0.176,0.259,0.153,"2",1,0,1,1,"0","2",1,1,1,3,3,4,"4",0.178,0.168,0.28,0.056,0.215,0.118,0.082,0.071,0.047,0.024,5,-3,4,-5,-2,0,-1,-2,0,-1,"negative"
"4748",138,0.0846524541809183,324,"H","H","H","C","C",0.248,0.117,0.635,0.219,0.336,0.131,0.168,0.255,"2",3,3,0,3,"4","2",4,3,3,0,3,1,"3",0.389,0.247,0.34,0.077,0.16,0.095,0.051,0.051,0.029,0.044,5,-3,-4,-4,-5,-2,7,0,-4,2,"negative"
"4755",135,-0.586524082132086,185,"C","E","E","C","C",0.112,0.321,0.567,0.164,0.299,0.134,0.179,0.299,"1",1,3,0,0,"0","2",1,4,0,3,4,4,"4",0.114,0.178,0.324,0.016,0.168,0.052,0.037,0.119,0.09,0.015,-1,-2,-1,-5,3,-1,1,0,7,-5,"negative"
"4765",9,0.551778417434986,112,"C","C","C","C","C",0,0,1,0,0.125,0.125,0.125,0.125,"3",3,3,3,3,"3","3",3,2,4,2,3,0,"1",0,0.045,0.312,0,0.179,0,0,0.125,0.125,0,-4,-6,5,-1,-6,-5,-8,-1,-5,-2,"positive"
"4768",221,-0.264777000864015,363,"C","C","C","C","C",0.3,0.086,0.614,0.159,0.205,0.109,0.336,0.159,"0",3,3,3,1,"3","3",4,4,0,4,1,3,"4",0.267,0.143,0.201,0.284,0.298,0.091,0.055,0.068,0.077,0.023,0,0,-1,-4,-2,-2,-2,-4,-3,-5,"negative"
"4779",36,-0.0033845481715603,244,"H","H","C","C","C",0,0.629,0.371,0.029,0.171,0.086,0.371,0.143,"1",0,3,3,3,"0","1",1,3,3,3,1,1,"4",0.168,0.123,0.299,0.02,0.238,0.086,0.086,0.086,0.057,0.029,-2,1,4,-4,-4,4,1,-2,-6,1,"negative"
"4788",15,0.339083541066577,83,"C","C","E","C","C",0,0.571,0.429,0.214,0.357,0.286,0.071,0.286,"1",2,1,3,1,"0","1",3,1,1,2,1,3,"4",0.072,0.301,0.398,0,0.06,0,0,0,0,0,2,1,-3,-3,3,-3,-2,-5,1,-1,"positive"
"4805",64,-0.215461546723741,119,"E","E","E","E","E",0,0.571,0.429,0.222,0.317,0.175,0.206,0.365,"0",1,3,3,3,"3","1",1,4,3,3,3,0,"3",0,0.218,0.328,0,0.193,0.016,0.095,0.016,0.048,0.016,-1,0,1,-3,0,0,1,2,-3,-1,"positive"
"4810",157,-0.629911888280551,321,"E","E","E","E","C",0.16,0.301,0.538,0.071,0.192,0.09,0.314,0.16,"2",2,0,3,1,"0","2",2,1,2,2,3,3,"4",0.146,0.115,0.237,0.1,0.271,0.077,0.083,0.064,0.058,0.051,-5,-8,0,1,0,2,-3,-6,-5,1,"negative"
"4822",43,-0.114323847031735,423,"C","C","C","C","C",0.333,0,0.667,0,0.024,0,0.452,0.024,"4",4,4,3,0,"3","4",4,4,1,0,1,3,"3",0.404,0.137,0.239,0.173,0.248,0.095,0.048,0.024,0.048,0.024,-3,-3,-5,-6,2,0,-4,1,-6,3,"negative"
"4836",254,-0.498801547078728,296,"C","C","C","E","E",0.079,0.447,0.474,0.138,0.233,0.055,0.233,0.237,"4",4,4,4,3,"3","4",4,3,4,0,1,2,"2",0.068,0.149,0.243,0.203,0.223,0.091,0.059,0.043,0.051,0.04,-2,-4,-1,-4,-1,-2,-2,-1,-4,-1,"negative"
"4851",13,0.428102310078339,452,"C","E","E","E","E",0,0.583,0.417,0.333,0.417,0.167,0.167,0.417,"0",2,3,1,1,"1","0",2,4,0,3,4,4,"4",0,0.217,0.316,0.148,0.162,0,0.083,0,0.167,0.083,-4,-5,-1,-5,0,2,3,-4,0,0,"negative"
"4869",15,-0.133275145604059,215,"C","C","C","C","C",0.429,0,0.571,0.214,0.214,0.071,0.071,0.214,"1",0,0,0,1,"1","0",0,0,1,4,4,4,"3",0.302,0.126,0.186,0.251,0.381,0,0.214,0,0.143,0,0,0,1,-1,-2,-3,0,-6,-6,4,"negative"
"4872",10,-0.26793045567281,85,"C","C","C","E","E",0,0.667,0.333,0.111,0.333,0.333,0.222,0.111,"3",0,0,3,3,"3","2",0,1,3,4,0,3,"0",0.224,0.2,0.353,0.035,0.2,0,0,0,0.111,0,-1,0,1,-3,-4,1,0,-3,1,-2,"positive"
"4884",47,-0.297298444941989,93,"C","C","C","E","C",0,0.413,0.587,0.326,0.435,0.13,0.109,0.391,"0",1,3,3,3,"0","1",1,4,4,3,3,3,"3",0,0.28,0.441,0,0.086,0.087,0,0.109,0.043,0.022,1,1,-1,-3,-3,1,2,-2,-7,-5,"positive"
"4917",7,-0.463732624129419,88,"E","E","E","E","E",0,0.333,0.667,0.167,0.333,0.167,0.167,0.167,"3",3,3,3,3,"3","4",3,3,3,2,0,2,"0",0.216,0.159,0.25,0.068,0.239,0,0.333,0,0,0,0,0,-4,-10,-3,3,4,-2,-5,4,"positive"
"4919",19,-0.223130093762819,109,"C","C","C","E","E",0,0.5,0.5,0.167,0.278,0.111,0.222,0.111,"3",0,3,3,3,"3","3",2,3,4,4,0,0,"2",0.229,0.193,0.284,0.064,0.22,0.056,0.056,0,0.111,0,-2,-4,1,-3,-2,1,-2,-3,1,-1,"negative"
"4933",32,-1.44429440741442,209,"C","C","C","H","H",0.355,0.161,0.484,0.065,0.097,0.226,0.452,0.065,"0",0,1,3,1,"0","0",1,3,1,4,0,3,"3",0.445,0.1,0.206,0.11,0.311,0.065,0.097,0.194,0.097,0.065,0,0,0,-5,5,-3,1,-2,-5,3,"negative"
"4940",88,-0.291838779488172,153,"E","E","C","C","C",0,0.471,0.529,0.368,0.414,0.184,0.184,0.425,"3",3,0,0,0,"0","4",3,0,0,3,4,4,"4",0,0.373,0.418,0.013,0.17,0.046,0.103,0.092,0.069,0.069,0,0,-2,-3,0,-1,-1,0,-1,-3,"negative"
"4943",140,-0.133275145604059,188,"C","C","E","H","H",0.432,0.173,0.396,0.201,0.281,0.137,0.281,0.223,"4",4,3,0,1,"3","4",4,4,2,0,4,3,"0",0.399,0.165,0.25,0.25,0.303,0.043,0.058,0.101,0.094,0.036,-3,-6,-3,-3,0,0,-3,-3,0,-1,"negative"
"4951",17,1.35659494835128,127,"C","C","C","E","E",0,0.5,0.5,0,0.25,0.062,0.188,0.062,"0",1,0,3,3,"3","1",2,3,4,3,1,0,"0",0.15,0.197,0.37,0.016,0.134,0,0.062,0.125,0,0,-3,6,-4,-6,-1,-1,-2,1,0,-3,"negative"
"4952",142,1.0387744973686,412,"C","C","C","C","C",0.56,0.057,0.383,0.078,0.149,0.099,0.298,0.092,"3",3,3,4,4,"4","3",3,3,4,1,0,0,"0",0.376,0.073,0.126,0.413,0.398,0.177,0.05,0.099,0.05,0.021,0,-5,-3,6,-2,-2,0,-5,-5,-3,"negative"
"4953",70,0.0793413827993367,401,"C","C","C","C","C",0.275,0.203,0.522,0.13,0.174,0.116,0.275,0.159,"4",3,3,1,3,"3","4",4,3,4,0,3,0,"0",0.172,0.117,0.227,0.1,0.282,0.014,0.043,0.101,0.145,0.029,-5,-7,-6,-5,-4,-1,-4,10,-7,3,"positive"
"4988",11,-0.397821016614998,59,"H","H","H","H","H",0.6,0,0.4,0.4,0.3,0.2,0.2,0.3,"3",3,0,3,0,"0","3",2,0,0,3,0,3,"3",0.78,0.39,0.39,0,0.254,0.1,0,0,0.1,0,-3,-4,-2,-3,-1,2,-2,-4,3,-4,"positive"
"4993",325,0.0339726964393725,822,"E","E","E","C","C",0.213,0.164,0.623,0.154,0.228,0.111,0.247,0.231,"3",4,4,3,0,"0","4",4,4,1,1,1,4,"4",0.265,0.208,0.253,0.227,0.26,0.086,0.08,0.059,0.04,0.04,-4,-6,-7,-3,3,0,0,3,-4,-5,"negative"
"4997",92,0.81959887961335,212,"C","C","C","H","H",0.33,0.099,0.571,0.286,0.33,0.143,0.154,0.33,"3",3,1,0,3,"3","3",3,2,3,0,3,1,"0",0.34,0.193,0.255,0.127,0.264,0.121,0.066,0.033,0.033,0.022,-5,-6,-7,-3,-5,-6,-6,2,1,0,"negative"
"5008",132,0.243707525524993,231,"H","H","H","E","E",0.282,0.244,0.473,0.267,0.29,0.099,0.237,0.26,"0",0,3,3,2,"0","0",0,3,3,4,3,3,"3",0.32,0.312,0.351,0.078,0.169,0.084,0.053,0.069,0.092,0.076,2,-1,1,0,-2,-1,-1,0,-3,-5,"negative"
"5010",10,-0.521874289465868,111,"C","C","C","C","C",0,0,1,0.667,0.667,0,0,0.667,"0",0,0,3,0,"0","1",1,0,0,4,1,4,"4",0.315,0.486,0.486,0,0.144,0.111,0.111,0.222,0,0,-2,-4,0,-3,-1,1,1,-2,-4,1,"positive"
"5011",94,1.2402254703743,143,"C","E","E","C","E",0,0.624,0.376,0.323,0.312,0.161,0.14,0.344,"3",3,0,0,3,"3","3",4,0,4,0,3,0,"0",0,0.315,0.322,0.007,0.161,0.043,0.054,0.022,0.108,0.043,2,-1,-4,-3,-2,-2,-2,-1,0,-2,"positive"
"5012",45,-0.143784113262591,162,"H","H","H","H","H",0.568,0,0.432,0.205,0.295,0.091,0.25,0.227,"2",0,2,2,3,"1","2",0,2,3,3,2,0,"4",0.519,0.321,0.389,0.074,0.142,0.114,0.045,0.023,0.068,0.045,2,1,1,2,-1,0,2,-2,-3,-3,"negative"
"5025",27,-0.23409472515415,111,"C","C","C","E","E",0,0.538,0.462,0.115,0.385,0.154,0.192,0.308,"1",3,3,3,1,"0","1",3,3,2,3,1,3,"3",0,0.117,0.351,0,0.153,0.115,0.115,0.154,0.077,0.038,2,5,-3,-5,-2,-3,-1,2,1,-1,"negative"
"5028",79,0.660467809845819,120,"C","C","E","E","E",0.128,0.385,0.487,0.218,0.372,0.103,0.167,0.282,"3",3,0,3,3,"3","3",4,1,3,1,0,1,"0",0.167,0.183,0.3,0.058,0.233,0.077,0.064,0.051,0.051,0.064,0,0,-7,-7,2,-1,0,-3,-4,2,"negative"
"5040",69,0.969439066967204,327,"E","E","E","E","E",0.368,0.176,0.456,0.088,0.162,0.206,0.338,0.088,"4",4,4,3,4,"4","4",4,4,4,0,0,0,"0",0.343,0.141,0.174,0.287,0.358,0.044,0.088,0.074,0.059,0.074,-3,-3,-6,-6,-3,-4,-3,-6,5,-5,"positive"
"5049",62,-0.601614815050865,165,"C","C","C","C","H",0.443,0.115,0.443,0.328,0.41,0.098,0.246,0.361,"3",3,0,3,1,"1","4",3,1,2,1,0,3,"3",0.352,0.194,0.273,0.115,0.212,0.082,0.066,0.082,0.049,0,1,-1,0,-6,-1,-5,-5,8,-3,-2,"negative"
"5050",23,-0.554961670106352,137,"C","C","C","C","C",0.318,0,0.682,0.409,0.455,0.182,0.182,0.5,"3",0,1,3,3,"3","3",0,3,4,3,1,3,"0",0.584,0.372,0.343,0.08,0.263,0.091,0,0.045,0,0.091,-1,-3,-1,-3,4,-2,-1,-1,-4,-1,"negative"
"5081",56,-0.498801547078728,123,"E","C","C","C","C",0,0.418,0.582,0.055,0.327,0.182,0.055,0.273,"3",3,3,3,1,"0","3",3,3,1,3,1,3,"4",0,0.146,0.382,0,0.049,0.036,0.018,0.036,0.018,0.055,-4,-2,-1,-8,-2,1,4,-7,-9,-2,"negative"
"5096",26,-0.271137574296677,204,"C","C","C","H","H",0.52,0,0.48,0.24,0.48,0.08,0.24,0.28,"1",0,0,1,0,"3","0",0,1,0,4,3,4,"1",0.603,0.284,0.338,0.049,0.221,0,0.12,0.12,0.08,0.08,-1,2,-3,-3,-1,1,1,-3,1,-2,"negative"
"5114",13,-0.496799443754293,536,"C","C","C","C","C",0,0,1,0.833,0.583,0.25,0,0.917,"0",0,0,3,0,"0","0",0,0,0,4,4,4,"4",0.284,0.187,0.25,0.235,0.274,0,0.083,0.083,0,0,0,0,1,-1,0,-1,0,-1,-2,0,"positive"
"5115",52,-0.91658152710323,212,"H","H","H","C","C",0.314,0.157,0.529,0.157,0.176,0.157,0.314,0.196,"3",1,3,1,1,"3","3",2,2,1,3,3,3,"1",0.34,0.193,0.255,0.127,0.264,0.118,0.118,0.078,0.039,0.039,-1,-6,-2,-5,-1,4,-2,3,-6,-1,"negative"
"5131",33,0.752515289393147,205,"C","C","C","H","H",0.562,0,0.438,0.156,0.312,0.188,0.25,0.094,"3",4,4,3,3,"3","4",4,4,3,0,1,0,"4",0.346,0.161,0.254,0.122,0.283,0.094,0.062,0,0.094,0,1,-3,-8,-7,0,-4,1,-5,-7,4,"positive"
"5133",106,-0.0228105631457767,184,"C","C","C","C","C",0.333,0.19,0.476,0.143,0.295,0.133,0.248,0.171,"4",3,0,3,3,"1","4",3,2,3,1,4,3,"3",0.348,0.147,0.299,0.109,0.261,0.095,0.048,0.038,0.057,0.048,-3,-6,-4,6,-2,0,0,1,-6,-1,"negative"
"5135",92,0.799936747909806,315,"C","C","C","C","E",0,0.582,0.418,0.132,0.231,0.143,0.275,0.264,"3",3,4,1,3,"1","4",3,3,4,1,3,1,"3",0.044,0.187,0.26,0.121,0.232,0.033,0.077,0.088,0.033,0.022,-1,4,-3,-4,-2,-2,-1,2,-2,-1,"negative"
"5150",115,0.702477190922726,249,"H","H","H","H","H",0.211,0.132,0.658,0.096,0.211,0.088,0.368,0.123,"3",3,1,0,3,"3","4",3,1,2,0,3,2,"0",0.321,0.108,0.221,0.185,0.325,0.07,0.053,0.07,0.044,0.018,-7,-5,-6,-2,-2,-4,-2,-2,-6,6,"negative"
"5172",55,0.264450545464963,158,"H","H","H","C","C",0.574,0.056,0.37,0.093,0.259,0.148,0.204,0.204,"4",4,4,0,3,"0","4",4,4,3,0,4,2,"4",0.722,0.12,0.222,0.082,0.259,0.148,0.056,0.13,0.056,0.056,-1,-4,-7,-3,-4,5,-3,4,6,-5,"positive"
"5174",37,-0.636156166231107,150,"H","H","H","C","C",0.194,0.083,0.722,0.028,0.167,0.139,0.389,0.056,"3",3,0,4,4,"4","3",3,0,4,0,1,2,"1",0.32,0.12,0.213,0.173,0.32,0.111,0.056,0,0.111,0.028,-2,-3,-6,-4,-4,-4,-4,1,-4,-6,"positive"
"5176",21,1.11178457528051,122,"E","E","E","E","C",0,0.25,0.75,0.3,0.35,0.15,0.15,0.4,"3",3,3,4,3,"0","4",4,4,4,0,0,1,"4",0.221,0.295,0.344,0.033,0.221,0.2,0,0.2,0,0.05,-1,-1,-4,-3,-1,-2,-2,-3,-4,1,"positive"
"5178",40,-0.537684904245477,198,"C","C","C","H","H",0.59,0.179,0.231,0,0.128,0.077,0.564,0.051,"3",3,4,2,0,"1","3",4,3,0,1,2,4,"3",0.328,0.066,0.237,0.197,0.399,0.154,0.051,0,0.026,0.026,1,-2,-6,-4,1,7,-3,1,-7,5,"negative"
"5194",101,-1.06035668417644,202,"H","H","H","C","C",0.26,0.34,0.4,0.24,0.26,0.14,0.22,0.26,"1",1,3,1,0,"0","1",1,3,1,3,3,4,"3",0.223,0.198,0.257,0.094,0.208,0.1,0.03,0.08,0.02,0.02,0,-2,4,-4,1,-1,-2,2,-5,-6,"negative"
"5223",11,1.51389645446527,509,"E","E","E","C","C",0,0.3,0.7,0.4,0.3,0.4,0,0.4,"1",3,3,0,3,"3","2",4,3,3,0,3,1,"3",0.161,0.299,0.344,0.134,0.13,0.1,0.1,0.1,0.1,0,0,0,-4,-4,-3,1,-1,-4,-4,4,"negative"
"5238",70,1.07714805227773,171,"E","E","C","E","E",0,0.391,0.609,0.13,0.348,0.116,0.174,0.203,"1",3,0,3,3,"3","2",4,1,4,1,2,0,"3",0.07,0.199,0.374,0.029,0.181,0.072,0.116,0.072,0.014,0.029,-1,-3,-7,-6,-7,-4,-6,7,3,-2,"positive"
"5255",39,-0.0502330882171169,85,"C","C","H","C","C",0.553,0.184,0.263,0.184,0.263,0.211,0.184,0.132,"3",3,3,3,3,"3","4",4,3,4,0,0,0,"0",0.341,0.235,0.294,0,0.188,0.026,0.053,0.132,0.079,0.026,1,-1,-7,-7,-6,-5,-6,-6,5,-1,"positive"
"5275",490,-0.782773460165281,711,"H","H","H","H","H",0.399,0.104,0.497,0.419,0.354,0.198,0.121,0.405,"1",0,2,3,2,"0","0",0,2,2,4,0,3,"4",0.387,0.405,0.342,0.006,0.139,0.067,0.053,0.076,0.065,0.061,-2,3,-1,-3,-1,1,0,-2,-1,0,"negative"
"5277",158,-0.91658152710323,404,"H","H","H","E","C",0.369,0.166,0.465,0.115,0.236,0.108,0.331,0.127,"1",0,3,4,4,"4","4",1,2,4,4,0,0,"0",0.344,0.077,0.191,0.285,0.364,0.057,0.051,0.083,0.057,0.051,-3,-5,6,-2,-1,0,2,-6,-2,-5,"negative"
"5294",228,-0.276123531523552,293,"C","C","C","C","C",0.361,0.11,0.529,0.242,0.326,0.145,0.194,0.256,"1",3,3,1,0,"3","4",4,3,1,3,3,3,"1",0.317,0.205,0.314,0.171,0.181,0.172,0.07,0.031,0.031,0.026,0,0,-5,2,-1,2,0,-4,-2,-5,"negative"
"5298",83,-0.637628516238633,147,"H","H","H","H","H",0.683,0,0.317,0.268,0.329,0.195,0.207,0.232,"2",2,3,3,0,"3","2",1,3,1,3,1,3,"1",0.721,0.286,0.347,0,0.184,0.073,0.049,0.085,0.085,0.049,2,1,-1,-4,1,-5,-3,-1,1,-3,"positive"
"5301",215,-0.755462394916418,324,"C","H","H","H","H",0.701,0,0.299,0.14,0.201,0.117,0.379,0.196,"0",0,0,1,3,"2","1",0,1,3,4,3,0,"2",0.725,0.176,0.235,0.216,0.34,0.145,0.047,0.112,0.014,0.033,-1,0,4,-2,4,-4,-6,-2,-6,-3,"negative"
"5306",44,0.00960562576808159,70,"C","C","C","E","E",0.116,0.419,0.465,0.349,0.395,0.163,0.163,0.326,"0",0,1,4,3,"0","0",0,1,4,4,0,2,"4",0.129,0.371,0.4,0.043,0.186,0,0.093,0.163,0.233,0.023,0,-1,-1,-3,-2,0,0,-1,0,-2,"negative"
"5325",12,1.16304154068476,193,"E","E","E","E","E",0,0.455,0.545,0,0,0,0.273,0,"3",3,4,3,3,"3","4",4,4,3,0,2,3,"0",0.083,0.15,0.249,0.119,0.202,0.091,0.091,0,0,0,-2,-3,-3,-5,0,-3,-5,-1,-3,-2,"negative"
"5327",51,0.799936747909806,157,"C","C","C","E","E",0.4,0.22,0.38,0.2,0.3,0.2,0.22,0.24,"1",1,1,3,3,"3","1",0,1,3,3,1,3,"0",0.127,0.127,0.338,0.013,0.14,0.06,0.02,0.08,0.1,0,-3,0,-4,-7,-3,4,1,-8,-4,3,"negative"
"5337",46,-0.362964337188866,120,"H","H","H","H","H",0.4,0.089,0.511,0.222,0.267,0.178,0.267,0.333,"3",1,0,3,3,"0","3",1,0,2,3,0,3,"3",0.583,0.233,0.275,0.117,0.242,0.311,0.022,0.111,0.044,0.044,0,-3,0,-5,-3,-3,-3,-1,-5,0,"negative"
"5342",111,-0.46859062821864,187,"C","C","C","C","C",0.191,0.236,0.573,0.291,0.373,0.155,0.191,0.318,"0",0,0,2,0,"0","0",0,0,0,4,1,3,"3",0.214,0.278,0.39,0.016,0.193,0.073,0.055,0.064,0.045,0.045,1,1,4,-4,-2,-3,-3,0,-3,-4,"negative"
"5345",71,0.799936747909806,131,"H","H","H","C","C",0.7,0,0.3,0.371,0.329,0.186,0.114,0.3,"2",3,3,0,3,"0","2",3,3,3,0,4,1,"3",0.725,0.336,0.313,0,0.13,0.071,0.086,0.043,0.086,0.029,-1,5,-4,1,-2,0,-1,-2,-2,-2,"positive"
"5347",14,-0.0055895080301872,188,"H","H","H","E","E",0.385,0.077,0.538,0.077,0.231,0.154,0.385,0.308,"0",3,3,3,3,"3","1",3,3,2,2,0,3,"0",0.569,0.287,0.346,0.032,0.229,0.077,0.154,0,0,0.154,0,-1,-1,-5,-3,0,0,-3,0,-4,"negative"
"5348",43,-0.122603329060422,954,"H","C","C","C","C",0.5,0.095,0.405,0.429,0.357,0.214,0.071,0.381,"2",3,0,0,0,"0","2",3,0,0,1,4,4,"4",0.181,0.155,0.239,0.138,0.156,0.238,0.119,0.119,0.071,0.024,-1,-6,-6,-7,0,0,1,-2,-7,0,"negative"
"5363",7,-0.437416444989226,86,"H","H","H","C","C",0.833,0,0.167,0.167,0.5,0,0.333,0,"3",3,0,3,0,"3","3",3,0,1,3,0,4,"0",0.64,0.395,0.453,0,0.151,0,0,0,0,0,-1,-3,-2,-3,-3,-1,2,-2,-1,-2,"negative"
"5367",8,-0.2299948018255,235,"C","C","C","C","C",0,0,1,0.571,0.571,0.429,0,0.714,"0",2,0,0,0,"0","0",2,0,0,2,4,4,"4",0.643,0.183,0.226,0.149,0.306,0,0,0,0,0,-1,-1,-1,-4,0,-1,-1,-2,-4,1,"negative"
"5376",28,-0.46859062821864,234,"E","E","C","H","C",0.296,0.185,0.519,0.111,0.222,0.111,0.333,0.111,"2",0,3,3,0,"0","3",1,3,0,3,0,4,"4",0.346,0.132,0.197,0.184,0.338,0.222,0.148,0.037,0.074,0.037,-3,-4,3,1,1,-5,-3,-7,-4,5,"negative"
"5382",44,-0.0781416917962155,71,"C","C","C","H","H",0.023,0.326,0.651,0.419,0.372,0.256,0.023,0.488,"1",0,3,2,0,"3","0",0,3,0,4,3,3,"0",0.197,0.507,0.366,0,0.056,0.047,0.093,0.047,0.047,0.047,-3,-2,1,-4,1,-1,-3,0,-5,-3,"negative"
"5388",27,-0.16854968894129,241,"C","C","C","E","E",0,0.154,0.846,0.231,0.192,0.154,0.346,0.269,"3",3,4,4,4,"4","3",4,4,4,2,0,0,"0",0.274,0.141,0.183,0.22,0.303,0,0.115,0,0.077,0.077,-4,-5,-5,-4,-2,-3,-3,2,2,-2,"negative"
